logical_path	original_path	original_filename	size_bytes	sha256	artifact_type	purpose	reason_omitted	recovery_method
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_03_220710/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_03_220710/rollout_03	rollout_03	60458	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_04_220710/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_04_220710/rollout_00	rollout_00	59650	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_04_220710/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_04_220710/rollout_01	rollout_01	59650	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_04_220710/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_04_220710/rollout_02	rollout_02	59650	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_04_220710/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_04_220710/rollout_03	rollout_03	59650	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_05_220710/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_05_220710/rollout_00	rollout_00	60918	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_05_220710/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_05_220710/rollout_01	rollout_01	60918	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_05_220710/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_05_220710/rollout_02	rollout_02	60918	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_05_220710/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_05_220710/rollout_03	rollout_03	60918	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_00_220710/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_00_220710/rollout_00	rollout_00	104054	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_00_220710/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_00_220710/rollout_01	rollout_01	104054	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_00_220710/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_00_220710/rollout_02	rollout_02	104054	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_00_220710/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_00_220710/rollout_03	rollout_03	104054	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_01_220710/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_01_220710/rollout_00	rollout_00	103768	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_01_220710/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_01_220710/rollout_01	rollout_01	103768	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_01_220710/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_01_220710/rollout_02	rollout_02	103768	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_01_220710/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_01_220710/rollout_03	rollout_03	103768	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_02_220710/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_02_220710/rollout_00	rollout_00	102700	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_02_220710/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_02_220710/rollout_01	rollout_01	102700	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_02_220710/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_02_220710/rollout_02	rollout_02	102700	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_02_220710/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_02_220710/rollout_03	rollout_03	102700	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_03_220710/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_03_220710/rollout_00	rollout_00	100919	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_03_220710/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_03_220710/rollout_01	rollout_01	100919	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_03_220710/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_03_220710/rollout_02	rollout_02	100919	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_03_220710/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_03_220710/rollout_03	rollout_03	100919	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_04_220710/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_04_220710/rollout_00	rollout_00	105529	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_04_220710/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_04_220710/rollout_01	rollout_01	105529	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_04_220710/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_04_220710/rollout_02	rollout_02	105529	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_04_220710/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_04_220710/rollout_03	rollout_03	105529	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_00	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_00	rollout_00	102555	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_01	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_01	rollout_01	102555	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02	rollout_02	102555	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03	rollout_03	102555	directory_manifested_by_component_files	raw_dynamic_rollout_directory	dynamic MuJoCo pilot/development rollout	per-frame RGB, NPZ, and detailed control payload externalized	rerun the locked family and rollout seeds
