episode_id,method,signed_return,positive_weight_sum,transitions
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,SPARSE_TERMINAL,0.0,0.0,139
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_A_FIRST,0.3333333333333333,0.6666666666666666,139
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_B_FIRST,0.3333333333333333,0.6666666666666666,139
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_COMPLETION_PROGRESS,0.3333333333333333,0.6666666666666666,139
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_ONLY,0.25,0.5,139
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_PHI,0.25,0.5,139
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_DEBT,0.25,0.5,139
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,FULL_FROZEN,0.25,0.5,139
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,NO_RECOVERY_CREDIT,0.25,0.5,139
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,PAIRED_EVENT_BALANCED_V1,0.0,0.0,139
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,GLOBAL_POTENTIAL_AUDIT_V1,0.25,0.5,139
P1V5_F06_920006__R1_clean_transport_success,SPARSE_TERMINAL,1.0,1.0,67
P1V5_F06_920006__R1_clean_transport_success,LINEAR_A_FIRST,1.0,1.25,67
P1V5_F06_920006__R1_clean_transport_success,LINEAR_B_FIRST,1.0,1.25,67
P1V5_F06_920006__R1_clean_transport_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.25,67
P1V5_F06_920006__R1_clean_transport_success,GRAPH_COST_ONLY,0.6666666666666666,0.8333333333333333,67
P1V5_F06_920006__R1_clean_transport_success,GRAPH_COST_PHI,0.6666666666666665,1.2306983879936682,67
P1V5_F06_920006__R1_clean_transport_success,GRAPH_COST_DEBT,0.6666666666666666,0.8333333333333333,67
P1V5_F06_920006__R1_clean_transport_success,FULL_FROZEN,0.6666666666666665,1.2306983879936682,67
P1V5_F06_920006__R1_clean_transport_success,NO_RECOVERY_CREDIT,0.6666666666666665,1.2306983879936682,67
P1V5_F06_920006__R1_clean_transport_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,67
P1V5_F06_920006__R1_clean_transport_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666665,1.2306983879936682,67
P1V5_F06_920006__R2_loss_at_40pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117
P1V5_F06_920006__R2_loss_at_40pct_recover_success,LINEAR_A_FIRST,1.0,1.75,117
P1V5_F06_920006__R2_loss_at_40pct_recover_success,LINEAR_B_FIRST,1.0,1.75,117
P1V5_F06_920006__R2_loss_at_40pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.75,117
P1V5_F06_920006__R2_loss_at_40pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333333,117
P1V5_F06_920006__R2_loss_at_40pct_recover_success,GRAPH_COST_PHI,0.8713142712087882,1.5768048835893975,117
P1V5_F06_920006__R2_loss_at_40pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333333,117
P1V5_F06_920006__R2_loss_at_40pct_recover_success,FULL_FROZEN,0.8713142712087882,1.5768048835893975,117
P1V5_F06_920006__R2_loss_at_40pct_recover_success,NO_RECOVERY_CREDIT,0.537980937875455,1.2434715502560643,117
P1V5_F06_920006__R2_loss_at_40pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,1.0,117
P1V5_F06_920006__R2_loss_at_40pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666665,2.036291079864494,117
P1V5_F06_920006__R3_loss_at_80pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117
P1V5_F06_920006__R3_loss_at_80pct_recover_success,LINEAR_A_FIRST,1.0,1.75,117
P1V5_F06_920006__R3_loss_at_80pct_recover_success,LINEAR_B_FIRST,1.0,1.75,117
P1V5_F06_920006__R3_loss_at_80pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.75,117
P1V5_F06_920006__R3_loss_at_80pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333333,117
P1V5_F06_920006__R3_loss_at_80pct_recover_success,GRAPH_COST_PHI,1.0620745450451337,1.7674572596419202,117
P1V5_F06_920006__R3_loss_at_80pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333333,117
P1V5_F06_920006__R3_loss_at_80pct_recover_success,FULL_FROZEN,1.0620745450451337,1.7674572596419202,117
P1V5_F06_920006__R3_loss_at_80pct_recover_success,NO_RECOVERY_CREDIT,0.7287412117118002,1.4341239263085868,117
P1V5_F06_920006__R3_loss_at_80pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,1.0,117
P1V5_F06_920006__R3_loss_at_80pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666667,2.251140407956308,117
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,SPARSE_TERMINAL,1.0,1.0,289
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,LINEAR_A_FIRST,1.0,3.75,289
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,LINEAR_B_FIRST,1.0,3.75,289
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,3.75,289
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,GRAPH_COST_ONLY,0.666666666666667,3.333333333333333,289
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,GRAPH_COST_PHI,1.561928545450806,4.303867015305203,289
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,GRAPH_COST_DEBT,0.666666666666667,3.333333333333333,289
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,FULL_FROZEN,1.561928545450806,4.303867015305203,289
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,NO_RECOVERY_CREDIT,-0.10473812121586035,2.6372003486385376,289
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,PAIRED_EVENT_BALANCED_V1,0.0,3.0,289
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666669,4.925926942984365,289
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,SPARSE_TERMINAL,1.0,1.0,289
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,LINEAR_A_FIRST,1.0,3.75,289
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,LINEAR_B_FIRST,1.0,3.75,289
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,3.75,289
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,3.0,289
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,GRAPH_COST_PHI,1.9189595345053736,4.3490850400965755,289
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,3.0,289
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,FULL_FROZEN,1.9189595345053736,4.3490850400965755,289
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,NO_RECOVERY_CREDIT,0.9189595345053727,3.3490850400965746,289
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,PAIRED_EVENT_BALANCED_V1,0.0,3.0,289
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666664,5.376978230420045,289
P1V5_F06_920006__R6_three_closed_cycles_then_stop,SPARSE_TERMINAL,0.0,0.0,255
P1V5_F06_920006__R6_three_closed_cycles_then_stop,LINEAR_A_FIRST,0.5,3.0,255
P1V5_F06_920006__R6_three_closed_cycles_then_stop,LINEAR_B_FIRST,0.5,3.0,255
P1V5_F06_920006__R6_three_closed_cycles_then_stop,UNORDERED_COMPLETION_PROGRESS,0.5,3.0,255
P1V5_F06_920006__R6_three_closed_cycles_then_stop,GRAPH_COST_ONLY,0.3333333333333336,2.833333333333333,255
P1V5_F06_920006__R6_three_closed_cycles_then_stop,GRAPH_COST_PHI,0.993560393438951,3.5147304786996334,255
P1V5_F06_920006__R6_three_closed_cycles_then_stop,GRAPH_COST_DEBT,0.3333333333333336,2.833333333333333,255
P1V5_F06_920006__R6_three_closed_cycles_then_stop,FULL_FROZEN,0.993560393438951,3.5147304786996334,255
P1V5_F06_920006__R6_three_closed_cycles_then_stop,NO_RECOVERY_CREDIT,-0.673106273227716,1.8480638120329684,255
P1V5_F06_920006__R6_three_closed_cycles_then_stop,PAIRED_EVENT_BALANCED_V1,0.0,3.0,255
P1V5_F06_920006__R6_three_closed_cycles_then_stop,GLOBAL_POTENTIAL_AUDIT_V1,0.5432465977896448,4.136790406378795,255
P1V5_F06_920006__R7_loss_recovery_started_not_completed_terminal,SPARSE_TERMINAL,0.0,0.0,57
P1V5_F06_920006__R7_loss_recovery_started_not_completed_terminal,LINEAR_A_FIRST,0.0,0.75,57
P1V5_F06_920006__R7_loss_recovery_started_not_completed_terminal,LINEAR_B_FIRST,0.0,0.75,57
P1V5_F06_920006__R7_loss_recovery_started_not_completed_terminal,UNORDERED_COMPLETION_PROGRESS,0.0,0.75,57
P1V5_F06_920006__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_ONLY,-0.3333333333333333,0.5,57
P1V5_F06_920006__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_PHI,-0.11626938657522146,0.7170639467581119,57
P1V5_F06_920006__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_DEBT,-0.3333333333333333,0.5,57
P1V5_F06_920006__R7_loss_recovery_started_not_completed_terminal,FULL_FROZEN,-0.11626938657522146,0.7170639467581119,57
P1V5_F06_920006__R7_loss_recovery_started_not_completed_terminal,NO_RECOVERY_CREDIT,-0.2829360532418882,0.5503972800914452,57
P1V5_F06_920006__R7_loss_recovery_started_not_completed_terminal,PAIRED_EVENT_BALANCED_V1,-1.0,0.0,57
P1V5_F06_920006__R7_loss_recovery_started_not_completed_terminal,GLOBAL_POTENTIAL_AUDIT_V1,-0.33333333333333337,0.7170639467581119,57
P1V5_F06_920006__R8_commanded_release,SPARSE_TERMINAL,0.0,0.0,41
P1V5_F06_920006__R8_commanded_release,LINEAR_A_FIRST,0.0,0.5,41
P1V5_F06_920006__R8_commanded_release,LINEAR_B_FIRST,0.0,0.5,41
P1V5_F06_920006__R8_commanded_release,UNORDERED_COMPLETION_PROGRESS,0.0,0.5,41
P1V5_F06_920006__R8_commanded_release,GRAPH_COST_ONLY,-0.33333333333333337,0.33333333333333337,41
P1V5_F06_920006__R8_commanded_release,GRAPH_COST_PHI,-0.33333333333333337,0.33333333333333337,41
P1V5_F06_920006__R8_commanded_release,GRAPH_COST_DEBT,-0.5000000000000001,0.16666666666666663,41
P1V5_F06_920006__R8_commanded_release,FULL_FROZEN,-0.5000000000000001,0.16666666666666663,41
P1V5_F06_920006__R8_commanded_release,NO_RECOVERY_CREDIT,-0.5000000000000001,0.16666666666666663,41
P1V5_F06_920006__R8_commanded_release,PAIRED_EVENT_BALANCED_V1,0.0,0.0,41
P1V5_F06_920006__R8_commanded_release,GLOBAL_POTENTIAL_AUDIT_V1,-0.33333333333333337,0.33333333333333337,41
P1V5_F07_920007__D1_A_then_B_clean_success,SPARSE_TERMINAL,1.0,1.0,131
P1V5_F07_920007__D1_A_then_B_clean_success,LINEAR_A_FIRST,1.0,1.0,131
P1V5_F07_920007__D1_A_then_B_clean_success,LINEAR_B_FIRST,1.0,1.0,131
P1V5_F07_920007__D1_A_then_B_clean_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,131
P1V5_F07_920007__D1_A_then_B_clean_success,GRAPH_COST_ONLY,0.75,0.75,131
P1V5_F07_920007__D1_A_then_B_clean_success,GRAPH_COST_PHI,0.75,0.75,131
P1V5_F07_920007__D1_A_then_B_clean_success,GRAPH_COST_DEBT,0.75,0.75,131
P1V5_F07_920007__D1_A_then_B_clean_success,FULL_FROZEN,0.75,0.75,131
P1V5_F07_920007__D1_A_then_B_clean_success,NO_RECOVERY_CREDIT,0.75,0.75,131
P1V5_F07_920007__D1_A_then_B_clean_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,131
P1V5_F07_920007__D1_A_then_B_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,131
P1V5_F07_920007__D2_B_then_A_clean_success,SPARSE_TERMINAL,1.0,1.0,131
P1V5_F07_920007__D2_B_then_A_clean_success,LINEAR_A_FIRST,1.0,1.0,131
P1V5_F07_920007__D2_B_then_A_clean_success,LINEAR_B_FIRST,1.0,1.0,131
P1V5_F07_920007__D2_B_then_A_clean_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,131
P1V5_F07_920007__D2_B_then_A_clean_success,GRAPH_COST_ONLY,0.75,0.75,131
P1V5_F07_920007__D2_B_then_A_clean_success,GRAPH_COST_PHI,0.75,0.75,131
P1V5_F07_920007__D2_B_then_A_clean_success,GRAPH_COST_DEBT,0.75,0.75,131
P1V5_F07_920007__D2_B_then_A_clean_success,FULL_FROZEN,0.75,0.75,131
P1V5_F07_920007__D2_B_then_A_clean_success,NO_RECOVERY_CREDIT,0.75,0.75,131
P1V5_F07_920007__D2_B_then_A_clean_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,131
P1V5_F07_920007__D2_B_then_A_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,131
P1V5_F07_920007__D3_A_done_B_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,171
P1V5_F07_920007__D3_A_done_B_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,171
P1V5_F07_920007__D3_A_done_B_loss_recovery_then_success,LINEAR_B_FIRST,1.0,1.0,171
P1V5_F07_920007__D3_A_done_B_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,171
P1V5_F07_920007__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,171
P1V5_F07_920007__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,171
P1V5_F07_920007__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,171
P1V5_F07_920007__D3_A_done_B_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,171
P1V5_F07_920007__D3_A_done_B_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.75,171
P1V5_F07_920007__D3_A_done_B_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,171
P1V5_F07_920007__D3_A_done_B_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,171
P1V5_F07_920007__D4_B_done_A_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,171
P1V5_F07_920007__D4_B_done_A_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,171
P1V5_F07_920007__D4_B_done_A_loss_recovery_then_success,LINEAR_B_FIRST,1.0,1.0,171
P1V5_F07_920007__D4_B_done_A_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,171
P1V5_F07_920007__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,171
P1V5_F07_920007__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,171
P1V5_F07_920007__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,171
P1V5_F07_920007__D4_B_done_A_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,171
P1V5_F07_920007__D4_B_done_A_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.75,171
P1V5_F07_920007__D4_B_done_A_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,171
P1V5_F07_920007__D4_B_done_A_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,171
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,SPARSE_TERMINAL,1.0,1.0,259
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,LINEAR_A_FIRST,1.0,1.3333333333333335,259
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,LINEAR_B_FIRST,1.0,1.3333333333333335,259
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,UNORDERED_COMPLETION_PROGRESS,1.0,1.3333333333333335,259
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,GRAPH_COST_ONLY,0.75,1.0,259
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,GRAPH_COST_PHI,0.75,1.0,259
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,GRAPH_COST_DEBT,0.75,1.0,259
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,FULL_FROZEN,0.75,1.0,259
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,NO_RECOVERY_CREDIT,0.75,1.0,259
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,PAIRED_EVENT_BALANCED_V1,0.0,0.0,259
P1V5_F07_920007__D5_completed_subgoal_invalidated_restored,GLOBAL_POTENTIAL_AUDIT_V1,0.75,1.0,259
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,SPARSE_TERMINAL,0.0,0.0,139
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_A_FIRST,0.3333333333333333,0.6666666666666666,139
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_B_FIRST,0.3333333333333333,0.6666666666666666,139
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_COMPLETION_PROGRESS,0.3333333333333333,0.6666666666666666,139
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_ONLY,0.25,0.5,139
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_PHI,0.25,0.5,139
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_DEBT,0.25,0.5,139
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,FULL_FROZEN,0.25,0.5,139
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,NO_RECOVERY_CREDIT,0.25,0.5,139
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,PAIRED_EVENT_BALANCED_V1,0.0,0.0,139
P1V5_F07_920007__D6_repeat_completed_subgoal_then_terminal_failure,GLOBAL_POTENTIAL_AUDIT_V1,0.25,0.5,139
P1V5_F07_920007__R1_clean_transport_success,SPARSE_TERMINAL,1.0,1.0,67
P1V5_F07_920007__R1_clean_transport_success,LINEAR_A_FIRST,1.0,1.25,67
P1V5_F07_920007__R1_clean_transport_success,LINEAR_B_FIRST,1.0,1.25,67
P1V5_F07_920007__R1_clean_transport_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.25,67
P1V5_F07_920007__R1_clean_transport_success,GRAPH_COST_ONLY,0.6666666666666666,0.8333333333333333,67
P1V5_F07_920007__R1_clean_transport_success,GRAPH_COST_PHI,0.7045611195939512,1.3126427270482186,67
P1V5_F07_920007__R1_clean_transport_success,GRAPH_COST_DEBT,0.6666666666666666,0.8333333333333333,67
P1V5_F07_920007__R1_clean_transport_success,FULL_FROZEN,0.7045611195939512,1.3126427270482186,67
P1V5_F07_920007__R1_clean_transport_success,NO_RECOVERY_CREDIT,0.7045611195939512,1.3126427270482186,67
P1V5_F07_920007__R1_clean_transport_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,67
P1V5_F07_920007__R1_clean_transport_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666666,1.3126427270482186,67
P1V5_F07_920007__R2_loss_at_40pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117
P1V5_F07_920007__R2_loss_at_40pct_recover_success,LINEAR_A_FIRST,1.0,1.75,117
P1V5_F07_920007__R2_loss_at_40pct_recover_success,LINEAR_B_FIRST,1.0,1.75,117
P1V5_F07_920007__R2_loss_at_40pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.75,117
P1V5_F07_920007__R2_loss_at_40pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333333,117
P1V5_F07_920007__R2_loss_at_40pct_recover_success,GRAPH_COST_PHI,0.8687770665466845,1.5476217319329117,117
P1V5_F07_920007__R2_loss_at_40pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333333,117
P1V5_F07_920007__R2_loss_at_40pct_recover_success,FULL_FROZEN,0.8687770665466845,1.5476217319329117,117
P1V5_F07_920007__R2_loss_at_40pct_recover_success,NO_RECOVERY_CREDIT,0.535443733213351,1.2142883985995785,117
P1V5_F07_920007__R2_loss_at_40pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,1.0,117
P1V5_F07_920007__R2_loss_at_40pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666666,2.012985604579268,117
P1V5_F07_920007__R3_loss_at_80pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117
P1V5_F07_920007__R3_loss_at_80pct_recover_success,LINEAR_A_FIRST,1.0,1.75,117
P1V5_F07_920007__R3_loss_at_80pct_recover_success,LINEAR_B_FIRST,1.0,1.75,117
P1V5_F07_920007__R3_loss_at_80pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.75,117
P1V5_F07_920007__R3_loss_at_80pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333333,117
P1V5_F07_920007__R3_loss_at_80pct_recover_success,GRAPH_COST_PHI,1.10432621311149,1.7709928797781571,117
P1V5_F07_920007__R3_loss_at_80pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333333,117
P1V5_F07_920007__R3_loss_at_80pct_recover_success,FULL_FROZEN,1.10432621311149,1.7709928797781571,117
P1V5_F07_920007__R3_loss_at_80pct_recover_success,NO_RECOVERY_CREDIT,0.7709928797781567,1.4376595464448234,117
P1V5_F07_920007__R3_loss_at_80pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,1.0,117
P1V5_F07_920007__R3_loss_at_80pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666666,2.211330292737682,117
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,SPARSE_TERMINAL,1.0,1.0,289
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,LINEAR_A_FIRST,1.0,3.75,289
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,LINEAR_B_FIRST,1.0,3.75,289
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,3.75,289
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,GRAPH_COST_ONLY,0.666666666666667,3.333333333333333,289
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,GRAPH_COST_PHI,1.4179499120755357,4.185474725698555,289
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,GRAPH_COST_DEBT,0.666666666666667,3.333333333333333,289
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,FULL_FROZEN,1.4179499120755357,4.185474725698555,289
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,NO_RECOVERY_CREDIT,-0.2487167545911313,2.5188080590318886,289
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,PAIRED_EVENT_BALANCED_V1,0.0,3.0,289
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666671,4.9828610272152245,289
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,SPARSE_TERMINAL,1.0,1.0,289
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,LINEAR_A_FIRST,1.0,4.25,289
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,LINEAR_B_FIRST,1.0,4.25,289
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,4.25,289
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,3.333333333333333,289
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,GRAPH_COST_PHI,1.7565449501361508,4.533686877623937,289
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,3.333333333333333,289
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,FULL_FROZEN,1.7565449501361508,4.533686877623937,289
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,NO_RECOVERY_CREDIT,0.7565449501361512,3.533686877623937,289
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,PAIRED_EVENT_BALANCED_V1,0.0,3.0,289
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666665,5.398782479180328,289
P1V5_F07_920007__R6_three_closed_cycles_then_stop,SPARSE_TERMINAL,0.0,0.0,255
P1V5_F07_920007__R6_three_closed_cycles_then_stop,LINEAR_A_FIRST,0.5,3.0,255
P1V5_F07_920007__R6_three_closed_cycles_then_stop,LINEAR_B_FIRST,0.5,3.0,255
P1V5_F07_920007__R6_three_closed_cycles_then_stop,UNORDERED_COMPLETION_PROGRESS,0.5,3.0,255
P1V5_F07_920007__R6_three_closed_cycles_then_stop,GRAPH_COST_ONLY,0.3333333333333336,2.833333333333333,255
P1V5_F07_920007__R6_three_closed_cycles_then_stop,GRAPH_COST_PHI,0.855047518765007,3.4192220202899044,255
P1V5_F07_920007__R6_three_closed_cycles_then_stop,GRAPH_COST_DEBT,0.3333333333333336,2.833333333333333,255
P1V5_F07_920007__R6_three_closed_cycles_then_stop,FULL_FROZEN,0.855047518765007,3.4192220202899044,255
P1V5_F07_920007__R6_three_closed_cycles_then_stop,NO_RECOVERY_CREDIT,-0.81161914790166,1.7525553536232386,255
P1V5_F07_920007__R6_three_closed_cycles_then_stop,PAIRED_EVENT_BALANCED_V1,0.0,3.0,255
P1V5_F07_920007__R6_three_closed_cycles_then_stop,GLOBAL_POTENTIAL_AUDIT_V1,0.5599609742137021,4.216608321806574,255
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,SPARSE_TERMINAL,0.0,0.0,57
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,LINEAR_A_FIRST,0.25,0.75,57
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,LINEAR_B_FIRST,0.25,0.75,57
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,UNORDERED_COMPLETION_PROGRESS,0.25,0.75,57
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_ONLY,5.551115123125783e-17,0.5,57
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_PHI,0.21258441992311217,0.7125844199231122,57
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_DEBT,5.551115123125783e-17,0.5,57
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,FULL_FROZEN,0.21258441992311217,0.7125844199231122,57
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,NO_RECOVERY_CREDIT,0.045917753256445426,0.5459177532564454,57
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,PAIRED_EVENT_BALANCED_V1,-1.0,0.0,57
