segment_id,episode_id,root_family_id,split,start_t,end_t,duration,boundary_confidence_start,boundary_confidence_end,unknown_fraction,observable_contact_history,observable_contact_loss_count,source_method
formal_u2_family_004_r05_s02,formal_u2_family_004_r05,u2_family_004,train,7,7,1,0.9236694574356079,0.9236694574356079,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r00_s00,formal_u2_family_005_r00,u2_family_005,train,0,7,8,0.272911012172699,0.9649021029472351,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r00_s01,formal_u2_family_005_r00,u2_family_005,train,8,10,3,0.6214180588722229,0.535474956035614,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r00_s02,formal_u2_family_005_r00,u2_family_005,train,11,13,3,0.5054909586906433,0.5127933025360107,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r00_s03,formal_u2_family_005_r00,u2_family_005,train,14,24,11,0.9289546012878418,0.6547114253044128,0.5454545454545454,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r00_s04,formal_u2_family_005_r00,u2_family_005,train,25,27,3,0.5040072202682495,0.5015801191329956,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r00_s05,formal_u2_family_005_r00,u2_family_005,train,28,30,3,0.9870765805244446,0.54731684923172,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r01_s00,formal_u2_family_005_r01,u2_family_005,train,0,7,8,0.27294209599494934,0.5125764012336731,0.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_005_r01_s01,formal_u2_family_005_r01,u2_family_005,train,8,10,3,0.973948061466217,0.5048558712005615,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r01_s02,formal_u2_family_005_r01,u2_family_005,train,11,23,13,0.49025189876556396,0.6534740924835205,0.5384615384615384,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r01_s03,formal_u2_family_005_r01,u2_family_005,train,24,26,3,0.5080274343490601,0.5055076479911804,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r01_s04,formal_u2_family_005_r01,u2_family_005,train,27,29,3,0.5078513026237488,0.5816454291343689,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r01_s05,formal_u2_family_005_r01,u2_family_005,train,30,30,1,0.5538133978843689,0.5538133978843689,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r02_s00,formal_u2_family_005_r02,u2_family_005,train,0,8,9,0.27228790521621704,0.9738162755966187,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r02_s01,formal_u2_family_005_r02,u2_family_005,train,9,12,4,0.6271272897720337,0.9354004859924316,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r02_s02,formal_u2_family_005_r02,u2_family_005,train,13,22,10,0.34991875290870667,0.5027081966400146,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r02_s03,formal_u2_family_005_r02,u2_family_005,train,23,25,3,0.5004509687423706,0.6503487825393677,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r02_s04,formal_u2_family_005_r02,u2_family_005,train,26,29,4,0.5025265216827393,0.5040717720985413,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r02_s05,formal_u2_family_005_r02,u2_family_005,train,30,32,3,0.9848273992538452,0.5323188304901123,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r03_s00,formal_u2_family_005_r03,u2_family_005,train,0,7,8,0.2727389931678772,0.5093919634819031,0.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_005_r03_s01,formal_u2_family_005_r03,u2_family_005,train,8,10,3,0.9739300012588501,0.513930082321167,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r03_s02,formal_u2_family_005_r03,u2_family_005,train,11,13,3,0.4953843057155609,0.932547390460968,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r03_s03,formal_u2_family_005_r03,u2_family_005,train,14,23,10,0.31419140100479126,0.5027376413345337,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r03_s04,formal_u2_family_005_r03,u2_family_005,train,24,26,3,0.4974420368671417,0.6535860300064087,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r03_s05,formal_u2_family_005_r03,u2_family_005,train,27,32,6,0.5002461671829224,0.9854041934013367,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r03_s06,formal_u2_family_005_r03,u2_family_005,train,33,34,2,0.5880223512649536,0.5812771320343018,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r04_s00,formal_u2_family_005_r04,u2_family_005,train,0,7,8,0.2730822265148163,0.9667433500289917,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r04_s01,formal_u2_family_005_r04,u2_family_005,train,8,12,5,0.6214533448219299,0.9338465332984924,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r04_s02,formal_u2_family_005_r04,u2_family_005,train,13,22,10,0.3223879933357239,0.6586987972259521,0.6,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r04_s03,formal_u2_family_005_r04,u2_family_005,train,23,26,4,0.5058233737945557,0.9871325492858887,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r04_s04,formal_u2_family_005_r04,u2_family_005,train,27,28,2,0.5847112536430359,0.5853530764579773,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r05_s00,formal_u2_family_005_r05,u2_family_005,train,0,7,8,0.27338385581970215,0.9673567414283752,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r05_s01,formal_u2_family_005_r05,u2_family_005,train,8,10,3,0.6316417455673218,0.5096179842948914,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r05_s02,formal_u2_family_005_r05,u2_family_005,train,11,21,11,0.4881872832775116,0.5233479142189026,0.6363636363636364,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r05_s03,formal_u2_family_005_r05,u2_family_005,train,22,29,8,0.5092701315879822,0.9834696650505066,0.875,True,0,offline_teacher_to_causal_s623
formal_u2_family_005_r05_s04,formal_u2_family_005_r05,u2_family_005,train,30,31,2,0.5824981331825256,0.5738268494606018,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r00_s00,formal_u2_family_006_r00,u2_family_006,train,0,2,3,0.3187859356403351,0.6705124974250793,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r00_s01,formal_u2_family_006_r00,u2_family_006,train,3,9,7,0.7057511806488037,0.501914918422699,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r00_s02,formal_u2_family_006_r00,u2_family_006,train,10,20,11,0.4757348597049713,0.9893626570701599,0.9090909090909091,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r00_s03,formal_u2_family_006_r00,u2_family_006,train,21,22,2,0.5818570852279663,0.5351004600524902,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r01_s00,formal_u2_family_006_r01,u2_family_006,train,0,2,3,0.3190382122993469,0.6712335348129272,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r01_s01,formal_u2_family_006_r01,u2_family_006,train,3,8,6,0.7069262266159058,0.5003648400306702,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r01_s02,formal_u2_family_006_r01,u2_family_006,train,9,20,12,0.5042341947555542,0.9897822141647339,0.9166666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r01_s03,formal_u2_family_006_r01,u2_family_006,train,21,22,2,0.5928978323936462,0.5808328986167908,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r02_s00,formal_u2_family_006_r02,u2_family_006,train,0,2,3,0.31712207198143005,0.6708937883377075,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r02_s01,formal_u2_family_006_r02,u2_family_006,train,3,12,10,0.710361897945404,0.6533196568489075,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r02_s02,formal_u2_family_006_r02,u2_family_006,train,13,22,10,0.5123021006584167,0.9885438084602356,0.9,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r02_s03,formal_u2_family_006_r02,u2_family_006,train,23,24,2,0.5766488313674927,0.5605055689811707,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r03_s00,formal_u2_family_006_r03,u2_family_006,train,0,2,3,0.31776541471481323,0.6711001396179199,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r03_s01,formal_u2_family_006_r03,u2_family_006,train,3,8,6,0.709979236125946,0.5025898814201355,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r03_s02,formal_u2_family_006_r03,u2_family_006,train,9,21,13,0.503573477268219,0.9894375801086426,0.9230769230769231,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r03_s03,formal_u2_family_006_r03,u2_family_006,train,22,23,2,0.5873680114746094,0.5926430821418762,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r04_s00,formal_u2_family_006_r04,u2_family_006,train,0,2,3,0.31791743636131287,0.6708975434303284,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r04_s01,formal_u2_family_006_r04,u2_family_006,train,3,11,9,0.7126702070236206,0.6497224569320679,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r04_s02,formal_u2_family_006_r04,u2_family_006,train,12,14,3,0.5447806119918823,0.5936110615730286,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r04_s03,formal_u2_family_006_r04,u2_family_006,train,15,22,8,0.5692037343978882,0.9891248941421509,0.875,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r04_s04,formal_u2_family_006_r04,u2_family_006,train,23,24,2,0.5820612907409668,0.577707052230835,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r05_s00,formal_u2_family_006_r05,u2_family_006,train,0,2,3,0.3199366629123688,0.6712283492088318,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r05_s01,formal_u2_family_006_r05,u2_family_006,train,3,8,6,0.7051428556442261,0.5003966689109802,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r05_s02,formal_u2_family_006_r05,u2_family_006,train,9,20,12,0.505501925945282,0.9897909760475159,0.9166666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_006_r05_s03,formal_u2_family_006_r05,u2_family_006,train,21,22,2,0.5934385657310486,0.5933136940002441,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r00_s00,formal_u2_family_007_r00,u2_family_007,train,0,2,3,0.3208129107952118,0.6720067858695984,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r00_s01,formal_u2_family_007_r00,u2_family_007,train,3,9,7,0.7117950916290283,0.6746479272842407,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r00_s02,formal_u2_family_007_r00,u2_family_007,train,10,12,3,0.5107790231704712,0.533309817314148,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r00_s03,formal_u2_family_007_r00,u2_family_007,train,13,15,3,0.48513874411582947,0.5619376301765442,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r00_s04,formal_u2_family_007_r00,u2_family_007,train,16,23,8,0.4880332350730896,0.9889813661575317,0.875,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r00_s05,formal_u2_family_007_r00,u2_family_007,train,24,25,2,0.5783146619796753,0.576767086982727,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r01_s00,formal_u2_family_007_r01,u2_family_007,train,0,2,3,0.3191482722759247,0.6708152890205383,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r01_s01,formal_u2_family_007_r01,u2_family_007,train,3,5,3,0.7088368535041809,0.9597035050392151,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_007_r01_s02,formal_u2_family_007_r01,u2_family_007,train,6,8,3,0.9495587348937988,0.500886082649231,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r01_s03,formal_u2_family_007_r01,u2_family_007,train,9,13,5,0.49746713042259216,0.5191252827644348,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r01_s04,formal_u2_family_007_r01,u2_family_007,train,14,23,10,0.4797760546207428,0.9895626902580261,0.9,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r01_s05,formal_u2_family_007_r01,u2_family_007,train,24,25,2,0.5952579379081726,0.589060366153717,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r02_s00,formal_u2_family_007_r02,u2_family_007,train,0,2,3,0.3173092007637024,0.6737759709358215,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r02_s01,formal_u2_family_007_r02,u2_family_007,train,3,7,5,0.7135211229324341,0.5006998181343079,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r02_s02,formal_u2_family_007_r02,u2_family_007,train,8,10,3,0.48694559931755066,0.6523778438568115,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r02_s03,formal_u2_family_007_r02,u2_family_007,train,11,13,3,0.5096031427383423,0.5350095629692078,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r02_s04,formal_u2_family_007_r02,u2_family_007,train,14,22,9,0.48377999663352966,0.9895268678665161,0.8888888888888888,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r02_s05,formal_u2_family_007_r02,u2_family_007,train,23,24,2,0.591647207736969,0.5340608358383179,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r03_s00,formal_u2_family_007_r03,u2_family_007,train,0,2,3,0.3180288076400757,0.6720115542411804,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r03_s01,formal_u2_family_007_r03,u2_family_007,train,3,5,3,0.7126436233520508,0.9597300887107849,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_007_r03_s02,formal_u2_family_007_r03,u2_family_007,train,6,8,3,0.9397758841514587,0.5023258924484253,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r03_s03,formal_u2_family_007_r03,u2_family_007,train,9,14,6,0.49207690358161926,0.6441939473152161,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r03_s04,formal_u2_family_007_r03,u2_family_007,train,15,25,11,0.5057867169380188,0.9894011616706848,0.9090909090909091,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r03_s05,formal_u2_family_007_r03,u2_family_007,train,26,27,2,0.591261625289917,0.5608761310577393,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r04_s00,formal_u2_family_007_r04,u2_family_007,train,0,2,3,0.8779947757720947,0.7085931897163391,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r04_s01,formal_u2_family_007_r04,u2_family_007,train,3,5,3,0.5249101519584656,0.9589405059814453,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_007_r04_s02,formal_u2_family_007_r04,u2_family_007,train,6,13,8,0.9505648016929626,0.668829083442688,0.875,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r04_s03,formal_u2_family_007_r04,u2_family_007,train,14,22,9,0.5170866250991821,0.9879262447357178,0.8888888888888888,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r04_s04,formal_u2_family_007_r04,u2_family_007,train,23,24,2,0.5631528496742249,0.5490709543228149,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s00,formal_u2_family_007_r05,u2_family_007,train,0,2,3,0.31869131326675415,0.6719520688056946,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s01,formal_u2_family_007_r05,u2_family_007,train,3,5,3,0.7097045183181763,0.9594628810882568,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s02,formal_u2_family_007_r05,u2_family_007,train,6,8,3,0.7158880233764648,0.6180593967437744,0.3333333333333333,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s03,formal_u2_family_007_r05,u2_family_007,train,9,11,3,0.637948751449585,0.5821326971054077,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s04,formal_u2_family_007_r05,u2_family_007,train,12,14,3,0.5681182146072388,0.50682532787323,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s05,formal_u2_family_007_r05,u2_family_007,train,15,17,3,0.5720081925392151,0.5328225493431091,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s06,formal_u2_family_007_r05,u2_family_007,train,18,20,3,0.5771328806877136,0.6035709977149963,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s07,formal_u2_family_007_r05,u2_family_007,train,21,23,3,0.6446142792701721,0.5664828419685364,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s08,formal_u2_family_007_r05,u2_family_007,train,24,26,3,0.6046410202980042,0.5958347320556641,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s09,formal_u2_family_007_r05,u2_family_007,train,27,29,3,0.5426531434059143,0.6209948062896729,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s10,formal_u2_family_007_r05,u2_family_007,train,30,32,3,0.5997535586357117,0.5868412256240845,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s11,formal_u2_family_007_r05,u2_family_007,train,33,36,4,0.5781324505805969,0.5548715591430664,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s12,formal_u2_family_007_r05,u2_family_007,train,37,39,3,0.5131637454032898,0.5111625790596008,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s13,formal_u2_family_007_r05,u2_family_007,train,40,42,3,0.5686069130897522,0.5211076140403748,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s14,formal_u2_family_007_r05,u2_family_007,train,43,45,3,0.47106337547302246,0.5374881625175476,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_007_r05_s15,formal_u2_family_007_r05,u2_family_007,train,46,47,2,0.4864567518234253,0.45745715498924255,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_008_r00_s00,formal_u2_family_008_r00,u2_family_008,train,0,2,3,0.31880348920822144,0.6716848611831665,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_008_r00_s01,formal_u2_family_008_r00,u2_family_008,train,3,5,3,0.7061913013458252,0.9094045758247375,0.6666666666666666,True,1,offline_teacher_to_causal_s623
formal_u2_family_008_r00_s02,formal_u2_family_008_r00,u2_family_008,train,6,8,3,0.9516491293907166,0.6487864851951599,0.3333333333333333,True,0,offline_teacher_to_causal_s623
