method,input_tier,rollout_id,time,capture_order,h,e,cos,rho,evidence_valid,evidence_duration
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.4,9,-0.0028654013373354825,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.45,11,-0.002694928948146158,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.5,12,0.054978606829950705,,0.9998959759894719,0.020995501993533887,True,0.04999999999999999
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.55,13,0.11497860682995054,0.002311450608335213,1.0,0.0,True,0.10000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.6,15,0.17497860716376468,0.0023114500354320558,0.9999999999999999,6.674330223084922e-09,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.65,16,0.1667914090058834,0.002314866107205262,0.9999999920503906,0.0001824005001814478,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.7,17,0.15860446436367281,0.002311450608335212,0.9999999920404827,0.00018246187120344698,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.75,18,0.15041739313053404,0.0023114506083352125,1.0,0.0,True,0.3
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.8,19,0.14222940531358463,0.0023186568226677444,0.9999999739036023,0.00043063914542650983,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.85,20,0.14187065136393406,0.002605037071541231,,,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.9,21,0.1411143665965333,0.0033336185494610743,,,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.95,22,0.14035577919761044,0.004081726482455822,,,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.0,23,0.13959927973893116,0.004833482395357003,,,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.05,24,0.13884496091627485,0.005585004632351496,,,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.1,25,0.13809307229816725,0.006334715481400486,,,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.15,26,0.13734333130325216,0.007082378799393603,,,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.2,28,0.1365955480669322,0.007828048281377127,,,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.25,29,0.13584988503944084,0.008571555337533107,,,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.3,30,0.1351059635733287,0.009313310235239597,,,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.35,32,0.13436409163080132,0.010053177901136749,,,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.05,0,0.0,,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.1,1,-0.007083017791394641,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.15,3,-0.005145930134889176,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.2,4,-0.0045888513892378135,,-0.5216567860584848,0.9959968497923816,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.25,5,-0.005119769400062313,,0.335962580775905,0.9894659288761513,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.3,6,-0.0038098768925256543,,0.21686187669771226,0.9723774520107079,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.35,8,-0.0030986708141547137,,-0.21643091345582083,0.991294416072464,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.4,9,-0.0028654013373354825,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.45,11,-0.002694928948146158,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.5,12,0.054978606829950705,,0.9998959759894719,0.020995501993533887,True,0.04999999999999999
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.55,13,0.11497860682995054,0.002311450608335213,1.0,0.0,True,0.10000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.6,15,0.17497860716376468,0.0023114500354320558,0.9999999999999999,6.674330223084922e-09,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.65,16,0.1667914090058834,0.002314866107205262,0.9999999920503906,0.0001824005001814478,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.7,17,0.15860446436367281,0.002311450608335212,0.9999999920404827,0.00018246187120344698,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.75,18,0.15041739313053404,0.0023114506083352125,1.0,0.0,True,0.3
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.8,19,0.14222940531358463,0.0023186568226677444,0.9999999739036023,0.00043063914542650983,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.85,20,0.14187065136393406,0.002605037071541231,,,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.9,21,0.1411143665965333,0.0033336185494610743,,,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,0.95,22,0.14035577919761044,0.004081726482455822,,,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.0,23,0.13959927973893116,0.004833482395357003,,,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.05,24,0.13884496091627485,0.005585004632351496,,,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.1,25,0.13809307229816725,0.006334715481400486,,,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.15,26,0.13734333130325216,0.007082378799393603,,,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.2,28,0.1365955480669322,0.007828048281377127,,,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.25,29,0.13584988503944084,0.008571555337533107,,,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.3,30,0.1351059635733287,0.009313310235239597,,,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K4_regular_hold_loss,1.35,32,0.13436409163080132,0.010053177901136749,,,True,0.35000000000000003
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.05,0,0.0,,,,False,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.1,1,-0.007083017791394641,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.15,3,-0.005145930134889176,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.2,4,-0.0045888513892378135,,-0.5216567860584848,0.9959968497923816,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.25,5,-0.005119769400062313,,0.335962580775905,0.9894659288761513,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.3,6,-0.0038098768925256543,,0.21686187669771226,0.9723774520107079,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.35,8,-0.0030986708141547137,,-0.21643091345582083,0.991294416072464,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.4,9,-0.0028654013373354825,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.45,11,-0.002694928948146158,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.5,12,0.054978606829950705,,0.9998959759894719,0.020995501993533887,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.55,13,0.11497860682995054,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.6,15,0.17497860716376468,8.009196290048511e-10,0.9999999999999999,6.674330223084922e-09,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.65,16,0.14222940531358463,6.625294695046219e-05,0.9999999983668373,0.00010769350032613516,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.7,17,0.14187065136393395,0.00039458182938083763,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.75,18,0.1411143665965333,0.0011329056016629996,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.8,19,0.14035577919761044,0.0018840461929791716,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.85,20,0.13959927973893116,0.0026362052309649307,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.9,21,0.13884496091627474,0.0033881104329489503,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.95,22,0.13809307229816714,0.004138707408360644,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.0,23,0.13734333130325183,0.004887781417754362,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.05,25,0.13659554806693164,0.005635225659480328,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.1,26,0.13584988503944007,0.006380717821667032,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.15,27,0.13510596357332794,0.007124553841008293,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.2,29,0.13436409163080065,0.00786637524173205,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.05,0,0.0,,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.1,1,-0.007083017791394641,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.15,3,-0.005145930134889176,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.2,4,-0.0045888513892378135,,-0.5216567860584848,0.9959968497923816,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.25,5,-0.005119769400062313,,0.335962580775905,0.9894659288761513,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.3,6,-0.0038098768925256543,,0.21686187669771226,0.9723774520107079,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.35,8,-0.0030986708141547137,,-0.21643091345582083,0.991294416072464,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.4,9,-0.0028654013373354825,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.45,11,-0.002694928948146158,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.5,12,0.054978606829950705,,0.9998959759894719,0.020995501993533887,True,0.04999999999999999
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.55,13,0.11497860682995054,0.002311450608335213,1.0,0.0,True,0.10000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.6,15,0.17497860716376468,0.0023114500354320558,0.9999999999999999,6.674330223084922e-09,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.65,16,0.14222940531358463,0.0023186568226677444,0.9999999983668373,0.00010769350032613516,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.7,17,0.14187065136393395,0.0026050370715413403,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.75,18,0.1411143665965333,0.0033336185494610743,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.8,19,0.14035577919761044,0.004081726482455824,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.85,20,0.13959927973893116,0.004833482395357005,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.9,21,0.13884496091627474,0.005585004632351606,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.95,22,0.13809307229816714,0.006334715481400597,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.0,23,0.13734333130325183,0.007082378799393935,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.05,25,0.13659554806693164,0.00782804828137768,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.1,26,0.13584988503944007,0.008571555337533883,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.15,27,0.13510596357332794,0.009313310235240372,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.2,29,0.13436409163080065,0.010053177901137413,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.05,0,0.0,,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.1,1,-0.007083017791394641,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.15,3,-0.005145930134889176,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.2,4,-0.0045888513892378135,,-0.5216567860584848,0.9959968497923816,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.25,5,-0.005119769400062313,,0.335962580775905,0.9894659288761513,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.3,6,-0.0038098768925256543,,0.21686187669771226,0.9723774520107079,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.35,8,-0.0030986708141547137,,-0.21643091345582083,0.991294416072464,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.4,9,-0.0028654013373354825,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.45,11,-0.002694928948146158,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.5,12,0.054978606829950705,,0.9998959759894719,0.020995501993533887,True,0.04999999999999999
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.55,13,0.11497860682995054,0.002311450608335213,1.0,0.0,True,0.10000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.6,15,0.17497860716376468,0.0023114500354320558,0.9999999999999999,6.674330223084922e-09,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.65,16,0.14222940531358463,0.0023186568226677444,0.9999999983668373,0.00010769350032613516,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.7,17,0.14187065136393395,0.0026050370715413403,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.75,18,0.1411143665965333,0.0033336185494610743,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.8,19,0.14035577919761044,0.004081726482455824,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.85,20,0.13959927973893116,0.004833482395357005,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.9,21,0.13884496091627474,0.005585004632351606,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,0.95,22,0.13809307229816714,0.006334715481400597,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.0,23,0.13734333130325183,0.007082378799393935,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.05,25,0.13659554806693164,0.00782804828137768,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.1,26,0.13584988503944007,0.008571555337533883,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.15,27,0.13510596357332794,0.009313310235240372,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_00_840000:K5_brief_hold_loss,1.2,29,0.13436409163080065,0.010053177901137413,,,True,0.2
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.05,0,0.0,,,,False,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.1,1,-0.007083017791394641,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.15,3,-0.005145930134889176,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.2,4,-0.0045888513892378135,,-0.5216567860584848,0.9959968497923816,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.25,5,-0.005119769400062313,,0.335962580775905,0.9894659288761513,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.3,6,-0.0038098768925256543,,0.21686187669771226,0.9723774520107079,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.35,8,-0.0030986708141547137,,-0.21643091345582083,0.991294416072464,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.4,9,-0.0028654013373354825,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.45,11,-0.002694928948146158,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.5,12,0.054978606829950705,,0.9998959759894719,0.020995501993533887,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.55,13,0.11497860682995054,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.6,15,0.17497860716376468,8.009196290048511e-10,0.9999999999999999,6.674330223084922e-09,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.65,16,0.1667914090058834,2.805492480215317e-05,0.9999999920503906,0.0001824005001814478,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.7,17,0.15860446436367281,2.787728152484798e-17,0.9999999920404827,0.00018246187120344698,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.75,18,0.15041739313053404,2.0978681678024108e-17,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.8,19,0.14222940531358463,6.625294695046219e-05,0.9999999739036023,0.00043063914542650983,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.85,20,0.14187065136393406,0.00039458182938073566,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.9,21,0.1411143665965333,0.0011329056016629998,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.95,22,0.14035577919761044,0.0018840461929791731,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.0,23,0.13959927973893116,0.0026362052309649316,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.05,24,0.13884496091627485,0.0033881104329488393,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.1,25,0.13809307229816725,0.004138707408360533,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.15,26,0.13734333130325216,0.00488778141775403,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.2,28,0.1365955480669322,0.005635225659479773,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.25,29,0.13584988503944084,0.006380717821666255,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.3,30,0.1351059635733287,0.007124553841007516,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.35,32,0.13436409163080132,0.007866375241731383,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.4,33,0.13363586970532926,0.00859457175708039,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.45,34,0.13294862843671373,0.009281803438193608,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.5,36,0.13231493707419906,0.009915491859316962,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.55,37,0.13174623199744306,0.010484193872406814,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.6,38,0.13123709292297903,0.01099332736289167,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.65,40,0.13077414184908998,0.01145628282720201,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.7,41,0.1303433805867935,0.011887065901235306,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.75,42,0.1299388397623492,0.012291638007290474,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.8,44,0.12955894743650143,0.0126715675675059,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.85,45,0.1292022599364685,0.013028294780533767,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.9,46,0.12886186412692557,0.013368717093296368,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,1.95,48,0.12852898162158788,0.01370159114072951,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,2.0,49,0.12820295634769385,0.01402759165884999,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,2.05,50,0.1278835897547368,0.014346928097492904,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,2.1,52,0.12757072023427185,0.014659768356013035,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.05,0,0.0,,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.1,1,-0.007083017791394641,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.15,3,-0.005145930134889176,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.2,4,-0.0045888513892378135,,-0.5216567860584848,0.9959968497923816,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.25,5,-0.005119769400062313,,0.335962580775905,0.9894659288761513,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.3,6,-0.0038098768925256543,,0.21686187669771226,0.9723774520107079,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.35,8,-0.0030986708141547137,,-0.21643091345582083,0.991294416072464,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.4,9,-0.0028654013373354825,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.45,11,-0.002694928948146158,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.5,12,0.054978606829950705,,0.9998959759894719,0.020995501993533887,True,0.04999999999999999
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.55,13,0.11497860682995054,0.002311450608335213,1.0,0.0,True,0.10000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.6,15,0.17497860716376468,0.0023114500354320558,0.9999999999999999,6.674330223084922e-09,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.65,16,0.1667914090058834,0.002314866107205262,0.9999999920503906,0.0001824005001814478,True,0.2
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.7,17,0.15860446436367281,0.002311450608335212,0.9999999920404827,0.00018246187120344698,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.75,18,0.15041739313053404,0.0023114506083352125,1.0,0.0,True,0.3
S_G_R,S,L2RAR2_REPAIR_00_840000:K6_long_gap_after_loss,0.8,19,0.14222940531358463,0.0023186568226677444,0.9999999739036023,0.00043063914542650983,True,0.35000000000000003
